text,classification
@tatamoreira25 por mais dias como ontem kkkkkkkk foi loko,0
@pastormalafaia felipe neto não faço ameaça cumpro o q digo.já teve gente grande q pediu acordo falando as mesmas asneiras e calúnias _,0
@gabi_bacelar pensava sou horrorosa gorda tosca feia chata. ngm vai me querer. n mereço ngm alem dessa pessoa.,0
nao tenho mta paciência ,0
eu to passada com o quanto de cara que acha que mulher tem obrigação de conversar com ele no tinder se deu um like. ou ele chama de puta.,0
@canalhistory jamais. honro e prezo pelo meu país. não quero que vire uma europa 2,0
verdade q em manaus tem uma lei que se vc fizer 18 anos e não souber caçar javali vc vai preso?,0
sou responsável pelo que falo não pelo que você entende. ok,0
@thiviecos @pastormalafaia não cara..elas nao vao mudar de sexo pq tem 2 malucos malafaia e bolsonaro que impediram esse projeto de lei,0
@jotap_rios tipo o quê?,0
'estudando graças ao feminismo' enem 2018 - ao invés da redação faça um textão inventando um abuso sexual no banheiro da balada,0
quem foi que disse secretamente ao presidente russo 'diga a vladimir que após as eleições eu terei mais flexibilida _ ,0
@josesoubrasilia hora de invadir o congresso  a pm não vai atirar contra nos ,0
@gaviaochis tão levando pra casa da maria do rosário ???,0
ameaça? ridículo! estão é mal habituados podem dizer o que querem de nós mas vêem ameaças onde elas não existem. _ ,0
@flaviobolsonaro  responde as críticas do @mblivre @mamaefalei e @desesquerdizada e fala umas verdades ,0
@rpsantos1970 cúpula do @pnr reunida em #cantanhede. organização interna estratégia dinamismo e preparação de acções a curto e médio _,0
'a mulher - é o anjo e o diabo num só corpo.' #mulherdeverdade,0
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,0
e eu que só vi agora o fato que o ceelo green levou ontem aos grammys?! que bonita homenagem que ele fez ,0
@editorahumanas seu pai não te trata mal por vc ser gay seu pai te trata mal pq vc tá desempregado com 30 anos dançando pop no quarto c _,0
@rpsantos1970 a situação em portugal já está deplorável mas o governo quer que fique ainda bem pior...   _,0
tem brownie aqui em casa de calabresa ,0
@gabrielaltairc vc n entendeu que eu falei nao? refugiados nao vem pro brasil é mt longe,0
@broubecao vamos ter 'overdose de tourette'. quando tiver a data fechada aviso por aqui,0
acho mal que não tenham metido a carreira da bárbara guimarães neste 'in memoriam' #oscars,0
eu não preciso me resolver. só mostro a verdade para quem vive se escondendo em mentiras!!! ,0
radio talent burra coloca macho p eneltecer mulher,0
@edmilsonpapo10 @elpais_brasil  segundo os esquerdopatas vender o país pra china não tem problema.  mas se os eua comprar é imperialismo.,0
também em #machico na ilha da #madeira o #pnr está presente nas autárquicas pela primeira vez. força _ ,0
@honeyandthings @curate_angola aposto que se esses adolescentes tivessem lidado com essa situação desde pequenos não o fariam,0
esta matéria explica todo conteúdo dessa 'biblia infantil' que ridicularizam personagens e acontecimentos dá... ,0
cafagestes de faro e odemira são teotóniono próximo fdschegou finalmente a vossa vez. bilhetes nos sitíos do co _ ,0
@anasofiaguerra5  não tinha visto a votação. já vou votar. espera que a contagem dos votos não seja como em angola,0
é por isso que esse país está da forma que está ...e isso pq a usp é uma das melhores universidades . tem gente que _ ,0
@_ema1904_ 'e vestido de vermelho e branco tu podes ainda mais.'  vence por nós  vence por eles  vence por ti   #rumoaotetra #carreg _,0
@homemdeverdade quando vacila assume rapidamente a responsabilidade e paga o erro com humor!,0
eu sou a mulher mais burra do brasil,0
bora escrever mais um capítulo de nossa vida em uma folha em branco que deus nos deu.#bomdia,0
o uso de turbantes por pessoas brancas é apropriação cultural?  via @cartacapital,0
@lima_paula matéria sobre o #idolos no fqte. mto bom o programaneam? tenho que ver mais! parabéns provcestudo. #amoteucabelo,0
não tanto quanto você militante @fafagramacho1 defensora de ditaduras em angola cuba e venezuela e defensora da _ ,0
@inesbolsonaro essa leticia bahia  é uma das que vai fazer greve de sexo da gleisi hoffman ,0
@edmilsonpapo10 @rachelsherazade comandante edmilson o senhor já pode ir descansar! missão cumprida!!!,0
@olhosvioleta_ feliz dia das mulheres para todas as minhas seguidoras lindas e maravilhosas!  meu twitter parece um jardim só tem flo _,0
quero ver essa versão do mad max em preto e branco parece bem maneira,0
@marlenebicalho eu amo esse bairro e adivinha? abriu uma temakeria do lado de casa hahaha #falenciafeelings,0
esse p.s.g. é um são caetano que fala francês,0
#gpdocinema  vc lê grande prêmio do cinema. eu entendo outra coisa.. famosa q cobra por hora o final feliz,0
o @jornaloglobo ainda tem fé que vai funcionar!  acho que se colocar tb umas pombinhas brancas aí os bandidos des _ ,0
você acorda de manhã e essa é sua mulher. oq vc faz? primeiro q vc nem dorme.. ,0
é tempo de abrir os olhos e perceber que estamos a ser governados por amigos de terroristas. ,0
@jeanwyllys_real olha a loucura da militancia.... mulher trans traduzindo homem tambem é mulher. nao. são homens.. _ ,0
'os temas resultam das visitas efectuadas por #assunçãocristas'. incluída a da mesquita submissão ao #islãoinvasor. ,0
ansioso para o comício na flórida amanhã. grande multidão à vista! ,0
intervenção militar já!!! ninguém aguenta mais esses corruptos!!!,0
governo trump tem sido visto com mais confiança que os jornais' ,0
entrevista com a @editorahumanas sobre a censura da oab-sp! ,0
@juhsavignon = não sei o que se passa mas #força!,0
quando acabarem de ler o novo livro do cavaco recomendo também este! ,0
@ajulysantos levy fidelix pode pagar 25 trilhões e o aparelho excretor vai continuar igual,0
pasta de leite ninho  pão de lo branco recheios  ganache com ninho e morangos . #bolosemuberlândia  #paodequeijo ,0
qdo mtv era um canal sobre música. isso foi há 80 anos atrás.. ,0
@gabrielplnheiro foi assaltar e levou bala ,0
@omarcelowilson marlon brando né... mas o segundo tbm é muito foda!,0
obrigado brian krzanich ceo da @intel. um grande investimento $7 bilhões em inovação e empregos americanos! _ ,0
@renatamotta quando o ônibus lotado faz a curva  ,0
@joselitomuller3 dilma adere à greve de sexo convocada por gleisi hoffmann ,0
qndo falo 'ir em mulher' me refiro a meter a rola nela ,0
@pauloap porra olha a série de reportagens que o jornal da record estreia hoje nunca que a globo faria ,0
@silvab_ @angelinhab2000 sai sapatão incubada,0
@tonyhoro foi o vermelho e branco com esfera de raio,0
que esse padre pagou prestações de um carro a um menor que ameaçou revelar detalhes de abuso sexual sofrido vocês _ ,0
@pnr pnr presta homenagem ao último grande estadista que portugal viu nascer.  #notascampanha #renovarportugal ,0
alguem aí quer peixe? pq eu já pesquei vários aqui.... cheiros a todasssss,0
bom dia hoje  arroz integral  feijão branco  lasanha  cuscuz refogado com legumes abobrinhae couve-flor de... ,0
@vitormramalho a censura em portugal ,0
carmen lucia sussurra 'socorro me tirem daqui' ,0
não ouço falar nada de liechtenstein  outro país que não aceitou 'refugiados' manteve a id cultural e nacional frio e é monarquia. foda.,0
@rpsantos1970 o nosso presidente @jpintocoelho60  é preciso renovar! é preciso acreditar! #pnr #portugal #portugueses #josépintocoelho _,0
@paulogarcia1970 assim tem mais sabor,0
@ffernas pq é tão dificil admitir q ser homem ou mulher gay ou n branco ou negro n diz nada só o q ha é gente honesta ou n boa ou r _,0
terrível! acabo de descobrir que obama 'grampeou' meu telefone na trump tower pouco antes da vitória. nada encontra _ ,0
@maathbz eu farei a biografia do bolsonaro ,0
@guiwde clube da luta,0
obrigado pelos grandes comícios por todo país. tremendo apoio. vamos tornar a américa grande novamente! ,0
dizer que parece piada é fácil!  eu quero ver refutar o que falei com fatos lógica e verdades! ,0
reacção do denzel após perder o óscar para o casey affleck #oscars ,0
@champrooster outra coisa @atletico @dan_nepomuceno =o uniforme oficial do cam é preto e branco listado.só joga de branco que merda.,0
viu gente claro q existe racismo contra branco!!!! ,0
@nanagouvea chegando em boston =,0
futebol escolinha da adc santana adc é pedreira na copa rio branco em amparo ,0
a u.e. não conseguiu cumprir o acordo de acolher 90 mil refugiados. previsível depois de todos os acontecimentos em paris.,0
@lucasmzanella olha nem vale a pena viu. lê o texto. direito pq né.,0
nos eua...puxou a arma pra policia é igual a  ter o direito de ser baleado ! impressionante esse video !!  ,0
parabéns! ser a favor da vida é um valor básico e inegociável de qualquer pessoa do bem! ,0
gente li piadinhas fodas agora.. vou trazer uma perai,0
o tuiter ainda respira ,0
no capitalismo eu posso pegar pokemon e aí ,0
e a última só pra não passar em branco em libertadores time bom de pênalti faz diferença flamengo está aquém.,0
temos de acreditar. o salvador sobral com um fato novo e com a psicóloga do éder ainda pode superar a votação de 2016. #festivaldacanção,0
porque a bandidagem continua muito bem armada. ,0
você estudou tanto que não consegue refutar uma só linha do que eu disse  né? ,0
minha entrevista com a kiridíssima @ellenpage está dando o que falar... ,0
@ijunqsouza @pastormalafaia marxismo cultural mais baixo malicioso sujo e descarado do que esse não há. deus abençoe a todos. verdade.,0
uma #mulherdeverdade não é adepta a joguinhos infantis. é sincera fala o que pensa e o que sente.,0
no mês de março em que regularmente celebra-se o dia internacional da mulher a federação sul americana de krav... ,0
@marlenebicalho morava no jabaquara comprava num açougue massa na av sta catarina só lá tinha a seleta de legumes que eu amava... sniff,0
bem-vindo aos estados unidos @israelipm benjamin e sara! #icymi conferência de imprensa conjunta _ ,0
@fvicentedasilva bom dia! isto hoje está fraco não há nada para nos indignarmos...,0
@editorahumanas @mblivre é esse cachorro aqui ,0
@ursinho_branco puta merda. que sonho,0
@_jujuba_lima oww linda.. trabalho amanhã = dó,0
feliz dia das mulheres do bem de direita e que com suas vozes e seus atos fazem do brasil um país melhor ! ,0
exemplo nizan ganaes é um bundão.,0
trump discursa para o povo. diz que 20 de janeiro será lembrado como o dia que o povo tomou o poder. chora esquerdalha global,0
@lauraamansur @direitafalando eu choro de rir,0
reunião com os maiores líderes executivos esta manhã. bons empregos estão voltando aos eua. saúde e impostos estão sendo planejados agora!,0
decepcionadissimo com o novo bbb,0
tava arrumando meu quarto achei o corpo da eliza samudio,0
luan santana é eleito o novo papa  #parabensluansantana #habemuspapam #chupabrasil,0
sportinguistashj n se esqueçam de votar bruno de carvalho. o mundo d futebol e principalmente o mundo da comédiaprecisam de + 4 anos disto,0
por que dia 'internacional' da mulher? deixa só 'dia da mulher' tira o internacional mulher não quer se sentir rebaixada,0
scp falha golos com jogadores isolados sem ninguém na baliza. scp perde com o setúbal. scp é eliminado. sportinguistas culpam o slb. ,0
há um incrível espírito de otimismo se espalhando pelo país agora—_estamos trazendo de volta os empregos! assista _ ,0
@anerfost_ são irônicos e se você concorda com algum reveja seus conceitos <3,0
#primeiroassedio eu tinha 10 anos e estava brincando na frente de um pátio então passou um jovem e ficou meu chamando de xuxu e gtza,0
@joaquinvoltou @jqteixeira tinha que ser o @reasalvagni,0
tá super legal o documentário #euvocêtodasnós passando agora no @canalfutura. dá pra acompanhar por aqui >> ,0
cavaco poderá não ter um amigo q lhe compre todos os livros mas teve uma editora q anda há décadas a ser financiada por todos os portugueses,0
o que é o globalismo? - lauren southern muita gente ainda não compreende.... ,0
@quase_gay verdade.. gosto dos meus pouquinhos mas que interagem...,0
sim tem que usar a língua é um ótimo treinamento   #joaquinresponde ,0
feminismo é só amor sim pode confiar... ,0
o @jairbolsonaro nem assumiu e já causa esse choro todo na pelegada em pleno começo de 2017. imagine como será ano _ ,0
obrigado por todos os elogios na conferência de imprensa ontem. rush limbaugh disse que foi uma das melhores. e a m _ ,0
pra temer contribuição das mulheres à economia é analisar preço de supermercado e ser responsável pelo orçamento d _ ,0
não pode ser séria essa chamada...  quer dizer que ônibus resolve pegar fogo assim do nada??!? ,0
@estadao @emais_estadao mais um mimimi dos feministos ,0
perfeito! parabéns trump! ,0
não adianta o progressismo não tem como dar certo. #amoresexo ,0
discurso de pedro godinho  10 de junho  #pnr #portugal,0
como assim angola não é na europa ??? xd ,0
@josesoubrasilia hora de acabar com os corruptos  vamos ocupar o congresso a pm é povo ,0
já fiquei com a @fepaesleme . várias vezes a noite antes de dormir ,0
voce que já se sensibilizou com a causa dos refugiados e achou que não podia ajudar porque eles estão muito longe... ,0
@agdabritto ooowwww amorrr ja chegou???,0
@monikasouzas só eu acho muito esquisito essas mulheres todas artificiais que falam gemendo pelo nariz? #preguicadegentesemconteudo,0
pela europa das nações livres e soberanas este é e sempre será o nosso modelo!  #eu ,0
vcs tao certo ,0
se os eua não ganhar esta ação como obviamente deveria nunca teremos a segurança e conforto que merecemos. politi _ ,0
placas na praia soltar pombinhas brancas ou abraço na lagoa?? ,0
@natanael7souza para aquele comediante chama @rafinhabastos que dizia que bolsonaro estava sozinho. #bolsonaromerepresenta  _,0
atrapalha nada @lf_ponde se não fosse o bolsonaro ia ficar sempre naquela pt e psdb pra qm votar para presidente e _ ,0
não deixe as notícias falsas te dizerem que há um grande conflito no governo trump. estamos nos dando muito bem e p _ ,0
acho que vou... ai que preguiça de dormir... xerus!,0
parabéns @realdonaldtrump! a esperança reforça-se ,0
político manja mto de enganar os outros hein @lucianagenro . era esse carrinho mesmo q ele queria sim ,0
esse foi o dia da mulher mais reinvidicado por quem não é mulher na história desse país #diadamulher feminismomarx _ ,0
blog o dream team do futebol feminino vestia vermelho branco e preto  #tricolor,0
@gabwhenicome esse tt @direitafalando é o melhor jajdkdkd,0
não existe nenhuma prova contra a dilma e mesmo assim ela está em processo de impeachment beijão deus te ama ,0
o que essa juventude está fazendo com essa tal liberdade? confundindo com libertinagem. quanto mais se faz... ,0
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo ,0
já está no portal 'music for angola' mboraa lá partilhar pessoal!! . dêem uma olhada...  jay cee - não vai ,0
31 jan'popular alvalade' eu@ruihcruz @djubsu ana garcia martins e convidados-surpresa. bilhetes à porta ou em _ ,0
acho que o cara da redação do enem deveria perder pontos pq não ficou claro o sabor do miojo,0
6a feira é dia de 'overdose de tourette'. e hoje a caravana pára na ericeira. auditório jaime lobo e silva 22h. is _ ,0
@gugachacra as diferenças no mundo islâmico não tornam a europa o melhor lugar para os refugiados viverem. ,0
o futebol ainda respira ,0
#lisboa cidade que adoro e me viu nascer. acrílico stela - #padrãodosdescobrimentos e #pontesalazar ,0
isso é uma consequência tardia da decadência. ciente de que seus dias como artista descambavam para o ocaso a... ,0
sendo comunista assim... até eu! ,0
não conheço a proposta de lei mas se veio do bolsonaro eu apoio,0
@dianafigueredoo @claraaverbuck no dia que tiver protesto de feminista em frente a baile funk..eu começo a pensar s _ ,0
@_tristezinha oi @mawara. aguardo sua opinião sobre o quanto o islã massacra as mulheres. @elmalditocabron @otmar03,0
o arranque da tour 'overdose de tourette -otr' foi assim. a caravana segue já dia 10 para vila real e dia 11 para a _ ,0
os idiotas que cancelaram uma conferência d jaime nogueira pinto numa pequena sala da fcsh arriscam-se a vê-lo esgotar o pavilhão meo aníbal,0
#agenda 1112 e13 de marçosp. #congressoevangelizarkids informações igreja batista do povo _ ,0
mundo das fufas tá cada vez mais a ficar mais pequeno,0
denunciem o mala cheia @pastormalafaia -> link direto pra página do facebook dele -> ,0
deve ter sido duro para os jornalistas esquerdistas da @bbcbrasil publicarem isso a ficha caiu?  descobriram agora _ ,0
imagina se fosse um dossiê sobre os hábitos sexuais da hillary... o que ia ter de sjw achando um absurdo o machismo cristão conservador.,0
@carlos_jb_paz apenas constatação de uma fuga anunciada ,0
@reacamorena vai que ela trabalha com isso também  né? por isso greve geral... ,0
@aiaiai63 vitória es praça 8 a partir das 8 horas dia 8 ,0
agora sim está correto @pecesiqueira abraço #paz ,0
#gpnocinema é levar a @brendapaesgp pra assistir um filme,0
@depbolsonaro agradeço o @ptbrasil por ultimamente estar insistentemente me citando e criticando em seus tweets! é sinal q estamos no c _,0
democracia é o cacete aqui é a suprema corte britânica mano! - brexit ,0
@jgdm1965 não fosse o benfica e ainda teria os dentes desalinhados...,0
@curate_angola @tivandro mas não é pra crianças,0
@curate_angola os desenhos com casais hetero são os certos para incluir casais homo.  não estou a dizer para o bob constructor ser gay,0
a  ética da imprensa regional contrasta com o cartel da comunicação social de alcance nacional. felicito o _ ,0
@rafa2you é muito irônico a pm não ter direito a greve e fazer enquanto as outras categorias têm direito a greve e apanham da pm quand _,0
deviam deixar os falsos refugiados se lascarem.  trump tem razão em não querer refugiados nos eua. canadá vai se fe _ ,0
observação estamos na quaresma  favor substituir o xis bêicon por peixe frito o resto tá tudo liberado. obrigado.,0
@mih_armstrongl @otmar03 não..só as feministas como na figura...,0
que coisinha mais abençoada e fofa.... lindo. ,0
podia ta na turquina ajudando os refugiados sei la mas não estar aqui perdendo meu tempo que é precioso -.-,0
horas seguidas que quero te comer quantidade de vagas para a libertadores,0
@liechoscki ah? só não tenho vontade de ter...,0
nao vem me culpar agora nao tenho nada a ver com isso votei no aécio,0
o @jornaloglobo consegue dizer na mesma matéria que o cara entrou armado para roubar e ainda assim chamá-lo de 'sus _ ,0
@estadao caetano vive de dinheiro público sem nunca ter sido eleito ou passado em concurso público. ,0
indignada com esse canalhas!!! falando do silas malafaia como se a notícia fosse recente!  o pastor já mostro sua inocência!,0
conheço bem mark cuban. ele me apoiou muito mas não quis atender todas as ligações dele. ele não é tão bom pra se _ ,0
@alex_borges vejam a participação do @bolsonarosp na audiência do escola sem partido. parabéns. deu show! ,0
agora tá na moda colocar a culpa nos países do om. não se engane e aos outros.quem produziu refugiados foram eua e otan @abrahocavalcant.,0
esporte! galo da vila vence o rio branco e segue firme na ponta da tabela do #capixabão. detalhes no #estv1 ao meio-dia.,0
@joaquinvoltou quanta irresponsabilidade deve ter matado a família de desgosto ,0
daqui a pouco 21hrs estreia o documentário #euvocêtodasnós no @canalfutura! o doc fala sobre feminismo e ciberativismo. não percam!,0
quanta irresponsabilidade deve ter matado a família de desgosto ,0
muito bem! se concordo com as iniciativas mesmo dos adversários! não tenho problema em congratular-me. @cmlisboa ,0
@estadao @jairbolsonaro sério? pensava q teria elogios...,0
#trolandocomhumornegro está de volta com uma edição que ninguem pode perder. quem quer trolar o pastor + ladrão do brasil? @pastormalafaia?,0
as vítimas foram a ex-namorada dele rafaela horbach de 15 anos mãe de seu filho de dois meses e as irmãs... ,0
porra! dizer isso no dicionário é fácil!!! papel aceita tudo!!  quero ver na prática! vou te desmontar nos comentár _ ,0
joana maranhão maranhão maranhão só perde na piscina melhor fazer textão  @veja,0
'erro de percepção mútuo' ou mentira constante? dão tantas vezes o dito por não dito. ,0
final de semana = foda-se !,0
eliseu#colinho e pizzi já captei a vossa atenção? óptimo. 'overdose de tourette' esta 5a 6a e sábado em viseu p _ ,0
o sonho de 'liberdade de expressão' e 'exercício de democracia' deles deve ser a china ou cuba. um conservador na presidência?? jamais!,0
@renatuuus amore ajuda a divulgar o primeiro livro da @melaineribeiro 'a escritora e o musico' www.aescritoraeomusico.blogspot.com,0
@__andrea__b  o cara vive em outro mundo não no mundo real refugiados são os que vivem nas favelas vizinhas as suas fortalezas,1
@_iglira bom dia macaco branco haha,1
@_latinlover_ perfume pra mão jovem amante.....pra mão. cappice?,1
@_nabarra 'estimo que se foda' será mais profissional.,1
@_nandasilva_ bom dia sapatao da minha vida,1
@_ssaraha @ebandeira_ isso n ta errado mas épesquisa de gente burra a mulher trabalha menos que o homem,1
93 0911 jhu  bom viado mais lindo 93 0911 dj luizinho bom dia sapatão mais gostoza,1
extra imagine se fosse um branco fazendo isso com um muçulmano seria notícia no país inteiro ,1
1840 max vai tomar no teu cu então 1840 max sua gorda feia 1840 max  meu amor por você 1841 leticia eu sou gorda maxwell?,1
@a_angioletti @joaquinvoltou deixa eu adivinhar...péssima relação com o pai? gorda feia sequer assediada por alguém?acho que os dois hein...,1
aaaaaa turma de 9 homens e eu o prof fala de cabo sapatão conector femea femea e todo mundo olha pra mim,1
a alemanha tornou a sentir os “benefícios” dos i”migrantes” da invasão islâmica.  ,1
a ampla maioria são uns retardados só falam merda e só ganham fama porque os jovens são como eles débeis mentais _ ,1
@aapbatista  ora bem... já está a perder a linha. o verniz dos 'tolerantes' acaba sempre por estalar.,1
a avaliar pela quantidade de malta conhecida que morreu em 2016 o 'in memoriam' deste ano é coisa para durar umas 9 horitas na boa #oscars,1
a bazófia de jesus é tão grande que para não assumir os seus erros até abafa o palhinha!...,1
abdnsndnns ela vai sair de burca pra não mostrar a cara não quero ninguém encima dela ,1
aberração é um adulto impor às crianças a flácida relação da ideologia de gênero nada é o q parece ser. #nãoàideologiadegênero,1
abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando acho que caiu a empadinha dela,1
a burra da mulher esqueceu o celular no ônibus e ta chorando aqui no busão queria não rir,1
acabei de ouvir uma cigana dizer q 'os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado'. o cliché morreu hj às 16h09,1
acabei de pagar 20 reais em um carregador pq esqueci o meu. já começando o dia se sentindo a mulher mais burra do brasil,1
a cada 'feliz dia da mulher menos pra feminista' eu vejo o quão burra é a sociedade,1
a cadeira com o copo certamente é do lula ,1
a cara da feia da vivian e da gorda da roberta são as melhores coisas esse momento eh meu #bbb17,1
a cara da gorda feia da roberta #bbb17,1
acho irónico que uma mulher que ajudou a nasa a andar para a frente esteja numa cadeira de rodas #oscars,1
acho muito legal as feministas que compartilham coisa do quebrando o tabu e chamam as outras de gorda feia e briga por macho parabéns p vc,1
acho que a simone depende mais do natal pra sobreviver que o papai noel,1
acho ridículo mas respeito não sou homofóbico ,1
a coisa q mais me da odio na vida é mulher machista. qnd escuto alguma falando merda fico com mt abuso - pq odeio gnt burra e ignorante tb,1
acorda pra trabalhar ae cambada de vagabundo,1
@acordouacordou quer defender os amigos bandidos e corruptos do partido. como podemos aceitar isso sem ficar p da v _ ,1
a cota de negro aumentou nesse bbb né,1
a cp está a recrutar revisores e um dos requisitos é saber falar espanhol. talvez fosse mais importante contratar pessoas que saibam crioulo,1
a @crfjaque prova não importa se jair não é preconceituoso. é apenas + 1a q se enquadra na moda atual de difama-lo _ ,1
a crimeia foi ocupada pela rússia durante o governo obama. será que obama foi muito bonzinho com a rússia? ,1
actualmente aquele retardado que deitou numa banheira de nutela #joaquinresponde ,1
@ademiralvim eu tenho conhecimento dessa doutrinação nas escolas... uma triste realidade no brasil e no mundo!,1
adicionei um vídeo a uma playlist @youtube  'islão não é para mim',1
@adiosiago @amandassini eu acho o msm sobre vc branquelo,1
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,1
adoro estes católicos que se lembram da bíblia e deus quando é para serem homofóbicos mas depois só o islão é que é religião de violência,1
a era em que 'homens' começam a usar cor de rosa ,1
a esquerda é assim lamenta a morte de bandidos mas diz 'matou pouco' pra genocidas. depois do 'stalin matou foi po _ ,1
a esquerda em uma palavra? sujeira. defendem uma ideologia sanguinária e culpam um sistema que eles mesmo usam. são _ ,1
a esquerda é o próprio zumbi dos palmares quer libertar os negros de uma escravidão pra escraviza-los em outra ,1
a esquerda está morrendo de um câncer terminal ,1
a esquerda filha da puta como sempre ,1
a esquerdalha protegida pelo sistema e pelos media no seu melhor a mostrar a tolerância que defende. #nantes _ ,1
a europa muito doente e submissa a estes espectáculos de mariquice nojenta claro que se torna presa fácil do islã _ ,1
a fdp não come carne e quer q vc tb não coma. chupar meu pau ela não quer,1
a feminazi @lolaescreva tem a cara de pau de pedir dinheiro em seu blog - mesmo ganhando uma boquinha de 11 mil - v _ ,1
a feminista pode até dar a alma dela no primeiro encontro mas por favor  #usecamisinha  seja uma puta consciente!,1
afffffff só por deus eu te que fica olhando a funça da atual dá minha ex,1
aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara,1
afinal a constituição da república feita por estes senhores serve para quê? é para ser violada? ,1
afinal a privatização do ensino médiosuperior brasileiro e o fim dos projetos sociais que ajudam milhões é o que vai levantar o país,1
agenda março . ideologia de gênero. ,1
a @gleisi fazer greve...não trabalhar..é um alívio para o brasil... já que ela só faz atrapalhar o país mesmo. devo _ ,1
a globo mentiu para o futebol feminino. e a mulherada como sempre iludida acredita. tudo normal,1
agora deu 'tilt' no @ricamconsult  a ameba que teve a cara de pau de comparar trump com hugo chavez. ,1
agora é só umas gordas feias pra caralho,1
agora não entendo mais nada branco não pode namorar com negra ? ue ? mais vão termina o colégio e pega uma vaga no mac!!! valeu,1
agora pareço aqueles gajos que se viram para as fufas e dizem que ela são fufas pq nunca experimentaram pila ???????? lol,1
... agora refugiados com uma ideologia e cultura completamente incompatíveis com as nossas aí não tem como mesmo!,1
agora sim esse latinos imundos vão parar de tentar entrar nos eua #trump,1
agora vc pensa uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? um absurdo.,1
água ser essencial é coisa de maricas. cerveja é essencial !,1
a hipocrisia esquerdista em sua mais alta essência aqui. somos nós que temos ódio @fernandaemelo? vai daí porra ,1
'ah mas artista tal eh gorda ela eh feia. tem tanto dinheiro e n melhora' te fode garota não eh pq ela eh famosa q ela tem q ser perfeita,1
~ ai fiz 1 piada sexista e machista mas não sou nada disso vc que é burra e não tem senso de humor ~ feliz dia da mulher,1
“ai luigi mas vc ta militando? q saco” . pois é pq eu entendo os privilégios que eu tenho por ter nascido homem branco,1
a imagem que define o que são esquerda e direita esquerda = vagabundo mascarado. direita = patriota com a bandeir _ ,1
aí não é ''suspeito'' né seus vagabundos!?!! é 'comprovado'.  mas se for bandido atirando contra pm em carro roub _ ,1
ainda a propósito do @sosracismo e afins aqui ficam palavras alguém do próprio sistema pacheco pereira. _ ,1
ainda estou surpreendida com a cara de sapatão dessa camilinha ,1
a internet é nossa! as feministase cia infiltradas nos órgãos da justiça buscam combater essa crescente por meio da censura via justiça.,1
ai que saudade da ditadura............,1
ai tem muito preto no bbb nem vo assistir kkk,1
ai vc chega no colegio super cansada do trabalho e curso e encontra o grupinho das sapatao falando de ex. se uma coisa que sapatao tem é ex.,1
@ajulysantos nao esqueça que ele quer receber refugiados de guerra vai islamizar o brasil,1
@ajulysantos pra ser mulher hoje em dia e aguentar o movimento feminista...tem que ser muito macho. kkkkk,1
a justiça tem que estar ao serviço de todos e não à mercê de privilégios de uns quantos. @govpt @antoniocostapm  ,1
alô feminista até a portela voltou e o seu pai nada,1
alô feministas até #jesusestávoltando e o seu pai não,1
alô feministas até um sistema solar resolveu aparecer e o seu pai nada ,1
alô rapaziada vamos respeitar as donzelas seus porcos bêbados imundos #paz #carnavalsemassedio #usecamisinha ,1
@alemagnnusb não é racismo nem machismo esteriotipar uma mulher por causa dolugar que ela nasceu ne claro que não,1
@alemagnnusb vc devia calar a boca pq vc é tão racista quanto,1
além da tremenda baboseira a quantidade de erros de português é absurda! qq meio de comunicação sério teria vergon _ ,1
@alexandrekirwan melhor forma de ajudar os refugiados é levar a cultura ocidental pra lá não o contrário! só estão espalhando o problema.,1
alguem coloca uma faca de um muçulmano no peito da merkel...pq é isso que acontece pela alemanha ,1
alguém sabe me dizer se mulher negra se aposenta com idade diferente da mulher branca? ,1
alguém tem que avisa essa molecada que carnaval não ê só bebedera e putaria sem preservativo com estranhos. onde fica o respeito ao próximo?,1
aliás qualquer reunião a base de violão é um local propicio para um massacre de serra elétrica!  e eu apoio.,1
aliás quem é essa porra de felipe neto? não sei mas só de ser neto já imagino que fracassou!,1
a lição de hoje da mulher mais burra do brasil é não pulem de um ônibus em movimento mesmo se você estiver no último degrau ou na anchieta,1
a lista de talentos de uma feminista clique aqui para visualizar ,1
a luta continua #orgulhohetero !,1
a mãe do nóia disse que quer justiça fácil prende ela,1
@amandassini @adiosiago eu acho q vc só fala bosta,1
@amandassini ngm perguntou sua opiniao de branca sobre racismo e vc deu então acho q estamos na mesma,1
@amandtra gente e as meninas dando biscoito acho q vc n eh a mulher mais burra do mundo mais,1
amante de homem fudido é ser burra duas vezes - pepita mulher,1
a maria vieira é livre pensa pela sua cabeça! ana bola é produto do lixo do sistema e por isso tem emprego. força _ ,1
américa-mg olha oq o senhor fez coelho safado ,1
a mídia está fazendo com esse prefeito o que fez comigo. eles forçam uma tá homofobia rotulam ridicularizam... ,1
